0.908800	0.834348	1.633899	0.390878	0.373990	0.171212
0.908900	0.834417	1.634459	0.390853	0.373985	0.171227
0.909000	0.834486	1.635020	0.390828	0.373980	0.171241
0.909100	0.834556	1.635580	0.390804	0.373974	0.171256
0.909200	0.834625	1.636142	0.390779	0.373969	0.171270
0.909300	0.834695	1.636704	0.390754	0.373964	0.171284
0.909400	0.834764	1.637268	0.390729	0.373958	0.171299
0.909500	0.834834	1.637831	0.390705	0.373953	0.171313
0.909600	0.834904	1.638395	0.390680	0.373947	0.171328
0.909700	0.834973	1.638959	0.390655	0.373942	0.171342
0.909800	0.835043	1.639525	0.390630	0.373937	0.171356
0.909900	0.835113	1.640090	0.390605	0.373931	0.171371
0.910000	0.835183	1.640656	0.390581	0.373926	0.171385
0.910100	0.835253	1.641224	0.390556	0.373920	0.171400
0.910200	0.835323	1.641791	0.390531	0.373915	0.171414
0.910300	0.835393	1.642360	0.390506	0.373910	0.171428
0.910400	0.835463	1.642928	0.390482	0.373904	0.171443
0.910500	0.835534	1.643498	0.390457	0.373899	0.171457
0.910600	0.835604	1.644067	0.390432	0.373893	0.171472
0.910700	0.835674	1.644638	0.390407	0.373888	0.171486
0.910800	0.835745	1.645210	0.390382	0.373882	0.171500
0.910900	0.835815	1.645781	0.390358	0.373877	0.171515
0.911000	0.835886	1.646353	0.390333	0.373872	0.171529
0.911100	0.835957	1.646926	0.390308	0.373866	0.171543
0.911200	0.836027	1.647500	0.390283	0.373861	0.171558
0.911300	0.836098	1.648074	0.390259	0.373855	0.171572
0.911400	0.836169	1.648649	0.390234	0.373850	0.171587
0.911500	0.836240	1.649225	0.390209	0.373844	0.171601
0.911600	0.836311	1.649800	0.390184	0.373839	0.171615
0.911700	0.836382	1.650377	0.390160	0.373834	0.171630
0.911800	0.836453	1.650954	0.390135	0.373828	0.171644
0.911900	0.836524	1.651531	0.390110	0.373823	0.171658
0.912000	0.836595	1.652110	0.390085	0.373817	0.171673
0.912100	0.836666	1.652689	0.390060	0.373812	0.171687
0.912200	0.836738	1.653269	0.390036	0.373806	0.171702
0.912300	0.836809	1.653850	0.390011	0.373801	0.171716
0.912400	0.836881	1.654430	0.389986	0.373795	0.171730
0.912500	0.836952	1.655013	0.389961	0.373790	0.171745
0.912600	0.837024	1.655594	0.389937	0.373784	0.171759
0.912700	0.837095	1.656177	0.389912	0.373779	0.171773
0.912800	0.837167	1.656761	0.389887	0.373774	0.171788
0.912900	0.837239	1.657345	0.389862	0.373768	0.171802
0.913000	0.837311	1.657930	0.389838	0.373763	0.171817
0.913100	0.837383	1.658516	0.389813	0.373757	0.171831
0.913200	0.837455	1.659102	0.389788	0.373752	0.171845
0.913300	0.837527	1.659688	0.389763	0.373746	0.171860
